"id","date","ags","inspid1km","x","y"
3856,"2024-12-13","06532012","CRS3035RES1000mN3067000E4204000",4204500,3067500
3857,"2024-12-13","04011000","CRS3035RES1000mN3335000E4247000",4247500,3335500
3858,"2024-12-13","08118048","CRS3035RES1000mN2866000E4262000",4262500,2866500
3859,"2024-12-13","05166032","CRS3035RES1000mN3131000E4070000",4070500,3131500
3860,"2024-12-13","08128007","CRS3035RES1000mN2930000E4303000",4303500,2930500
3861,"2024-12-13","12067508","CRS3035RES1000mN3240000E4639000",4639500,3240500
3862,"2024-12-13","09761000","CRS3035RES1000mN2808000E4388000",4388500,2808500
3863,"2024-12-13","01051019","CRS3035RES1000mN3458000E4279000",4279500,3458500
3864,"2024-12-13","14713000","CRS3035RES1000mN3139000E4485000",4485500,3139500
3865,"2024-12-13","06412000","CRS3035RES1000mN3000000E4226000",4226500,3000500
3866,"2024-12-13","06412000","CRS3035RES1000mN2998000E4225000",4225500,2998500
3867,"2024-12-13","08127103","CRS3035RES1000mN2880000E4320000",4320500,2880500
3868,"2024-12-13","14524120","CRS3035RES1000mN3080000E4511000",4511500,3080500
3869,"2024-12-13","05562016","CRS3035RES1000mN3188000E4129000",4129500,3188500
3870,"2024-12-13","08337126","CRS3035RES1000mN2723000E4188000",4188500,2723500
3871,"2024-12-13","16063097","CRS3035RES1000mN3091000E4338000",4338500,3091500
3872,"2024-12-13","09663000","CRS3035RES1000mN2960000E4318000",4318500,2960500
3873,"2024-12-13","03159016","CRS3035RES1000mN3157000E4317000",4317500,3157500
3874,"2024-12-13","06531007","CRS3035RES1000mN3055000E4223000",4223500,3055500
3875,"2024-12-13","13076128","CRS3035RES1000mN3402000E4441000",4441500,3402500
3876,"2024-12-13","03251028","CRS3035RES1000mN3296000E4236000",4236500,3296500
3877,"2024-12-13","14524080","CRS3035RES1000mN3083000E4501000",4501500,3083500
3878,"2024-12-13","08317096","CRS3035RES1000mN2818000E4170000",4170500,2818500
3879,"2024-12-13","03357037","CRS3035RES1000mN3335000E4267000",4267500,3335500
3880,"2024-12-13","16076094","CRS3035RES1000mN3076000E4474000",4474500,3076500
3881,"2024-12-13","14612000","CRS3035RES1000mN3113000E4583000",4583500,3113500
3882,"2024-12-13","08118050","CRS3035RES1000mN2869000E4251000",4251500,2869500
3883,"2024-12-13","05562016","CRS3035RES1000mN3184000E4125000",4125500,3184500
3884,"2024-12-13","05915000","CRS3035RES1000mN3175000E4171000",4171500,3175500
3885,"2024-12-13","14713000","CRS3035RES1000mN3135000E4478000",4478500,3135500
3886,"2024-12-13","03353032","CRS3035RES1000mN3363000E4327000",4327500,3363500
3887,"2024-12-13","05113000","CRS3035RES1000mN3157000E4106000",4106500,3157500
3888,"2024-12-13","08436009","CRS3035RES1000mN2756000E4302000",4302500,2756500
3889,"2024-12-13","08327054","CRS3035RES1000mN2766000E4230000",4230500,2766500
3890,"2024-12-13","08415061","CRS3035RES1000mN2824000E4260000",4260500,2824500
3891,"2024-12-13","04011000","CRS3035RES1000mN3329000E4241000",4241500,3329500
3892,"2024-12-13","05515000","CRS3035RES1000mN3212000E4152000",4152500,3212500
3893,"2024-12-13","07143032","CRS3035RES1000mN3037000E4155000",4155500,3037500
3894,"2024-12-13","14625525","CRS3035RES1000mN3116000E4631000",4631500,3116500
3895,"2024-12-13","05358012","CRS3035RES1000mN3063000E4072000",4072500,3063500
3896,"2024-12-13","08119067","CRS3035RES1000mN2854000E4286000",4286500,2854500
3897,"2024-12-13","01056041","CRS3035RES1000mN3405000E4318000",4318500,3405500
3898,"2024-12-13","14713000","CRS3035RES1000mN3141000E4487000",4487500,3141500
3899,"2024-12-13","09162000","CRS3035RES1000mN2789000E4429000",4429500,2789500
3900,"2024-12-13","05362032","CRS3035RES1000mN3092000E4086000",4086500,3092500
3901,"2024-12-13","12054000","CRS3035RES1000mN3255000E4531000",4531500,3255500
3902,"2024-12-13","07314000","CRS3035RES1000mN2930000E4208000",4208500,2930500
3903,"2024-12-13","12072169","CRS3035RES1000mN3214000E4532000",4532500,3214500
3904,"2024-12-13","15003000","CRS3035RES1000mN3222000E4430000",4430500,3222500
3905,"2024-12-13","14627010","CRS3035RES1000mN3120000E4571000",4571500,3120500
3906,"2024-12-13","11000000","CRS3035RES1000mN3271000E4553000",4553500,3271500
3907,"2024-12-13","03404000","CRS3035RES1000mN3242000E4194000",4194500,3242500
3908,"2024-12-13","08315070","CRS3035RES1000mN2753000E4197000",4197500,2753500
3909,"2024-12-13","09671130","CRS3035RES1000mN2987000E4265000",4265500,2987500
3910,"2024-12-13","11000000","CRS3035RES1000mN3272000E4557000",4557500,3272500
3911,"2024-12-13","01003000","CRS3035RES1000mN3418000E4368000",4368500,3418500
3912,"2024-12-13","08236043","CRS3035RES1000mN2860000E4216000",4216500,2860500
3913,"2024-12-13","16063004","CRS3035RES1000mN3075000E4340000",4340500,3075500
3914,"2024-12-13","16073113","CRS3035RES1000mN3053000E4402000",4402500,3053500
3915,"2024-12-13","16072011","CRS3035RES1000mN3042000E4404000",4404500,3042500
3916,"2024-12-13","15082340","CRS3035RES1000mN3171000E4477000",4477500,3171500
3917,"2024-12-13","03359007","CRS3035RES1000mN3376000E4293000",4293500,3376500
3918,"2024-12-13","11000000","CRS3035RES1000mN3272000E4542000",4542500,3272500
3919,"2024-12-13","02000000","CRS3035RES1000mN3381000E4329000",4329500,3381500
3920,"2024-12-13","05370036","CRS3035RES1000mN3117000E4053000",4053500,3117500
3921,"2024-12-13","13003000","CRS3035RES1000mN3450000E4456000",4456500,3450500
3922,"2024-12-13","11000000","CRS3035RES1000mN3266000E4553000",4553500,3266500
3923,"2024-12-13","09575118","CRS3035RES1000mN2944000E4363000",4363500,2944500
3924,"2024-12-13","14713000","CRS3035RES1000mN3135000E4478000",4478500,3135500
3925,"2024-12-13","12061320","CRS3035RES1000mN3205000E4574000",4574500,3205500
3926,"2024-12-13","14524180","CRS3035RES1000mN3085000E4512000",4512500,3085500
3927,"2024-12-13","05334016","CRS3035RES1000mN3087000E4045000",4045500,3087500
3928,"2024-12-13","09183119","CRS3035RES1000mN2784000E4483000",4483500,2784500
3929,"2024-12-13","12072017","CRS3035RES1000mN3252000E4552000",4552500,3252500
3930,"2024-12-13","16069053","CRS3035RES1000mN3034000E4378000",4378500,3034500
3931,"2024-12-13","12072426","CRS3035RES1000mN3238000E4541000",4541500,3238500
3932,"2024-12-13","08317141","CRS3035RES1000mN2830000E4166000",4166500,2830500
3933,"2024-12-13","01051019","CRS3035RES1000mN3462000E4281000",4281500,3462500
3934,"2024-12-13","09362000","CRS3035RES1000mN2880000E4474000",4474500,2880500
3935,"2024-12-13","03456001","CRS3035RES1000mN3252000E4122000",4122500,3252500
3936,"2024-12-13","02000000","CRS3035RES1000mN3377000E4335000",4335500,3377500
3937,"2024-12-13","09161000","CRS3035RES1000mN2851000E4427000",4427500,2851500
3938,"2024-12-13","08311000","CRS3035RES1000mN2765000E4159000",4159500,2765500
3939,"2024-12-13","01060053","CRS3035RES1000mN3418000E4337000",4337500,3418500
3940,"2024-12-13","14612000","CRS3035RES1000mN3109000E4582000",4582500,3109500
3941,"2024-12-13","14612000","CRS3035RES1000mN3112000E4585000",4585500,3112500
3942,"2024-12-13","05766008","CRS3035RES1000mN3220000E4234000",4234500,3220500
3943,"2024-12-13","05374016","CRS3035RES1000mN3118000E4134000",4134500,3118500
3944,"2024-12-13","12064512","CRS3035RES1000mN3298000E4599000",4599500,3298500
3945,"2024-12-13","11000000","CRS3035RES1000mN3275000E4538000",4538500,3275500
3946,"2024-12-13","02000000","CRS3035RES1000mN3387000E4324000",4324500,3387500
3947,"2024-12-13","09179142","CRS3035RES1000mN2788000E4419000",4419500,2788500
3948,"2024-12-13","05117000","CRS3035RES1000mN3151000E4106000",4106500,3151500
3949,"2024-12-13","03353032","CRS3035RES1000mN3364000E4327000",4327500,3364500
3950,"2024-12-13","02000000","CRS3035RES1000mN3386000E4324000",4324500,3386500
3951,"2024-12-13","06432008","CRS3035RES1000mN2972000E4217000",4217500,2972500
3952,"2024-12-13","08236040","CRS3035RES1000mN2869000E4237000",4237500,2869500
3953,"2024-12-13","05315000","CRS3035RES1000mN3093000E4107000",4107500,3093500
3954,"2024-12-13","03356005","CRS3035RES1000mN3339000E4249000",4249500,3339500
3955,"2024-12-13","05158004","CRS3035RES1000mN3125000E4108000",4108500,3125500
3956,"2024-12-13","14612000","CRS3035RES1000mN3112000E4589000",4589500,3112500
3957,"2024-12-13","09187117","CRS3035RES1000mN2752000E4471000",4471500,2752500
3958,"2024-12-13","08121000","CRS3035RES1000mN2892000E4263000",4263500,2892500
3959,"2024-12-13","14713000","CRS3035RES1000mN3135000E4490000",4490500,3135500
3960,"2024-12-13","05978008","CRS3035RES1000mN3166000E4169000",4169500,3166500
3961,"2024-12-13","03359004","CRS3035RES1000mN3414000E4260000",4260500,3414500
3962,"2024-12-13","13075058","CRS3035RES1000mN3452000E4571000",4571500,3452500
3963,"2024-12-13","08327057","CRS3035RES1000mN2757000E4235000",4235500,2757500
3964,"2024-12-13","05913000","CRS3035RES1000mN3154000E4154000",4154500,3154500
3965,"2024-12-13","12065100","CRS3035RES1000mN3326000E4533000",4533500,3326500
3966,"2024-12-13","05370004","CRS3035RES1000mN3108000E4062000",4062500,3108500
3967,"2024-12-13","05570028","CRS3035RES1000mN3189000E4197000",4197500,3189500
3968,"2024-12-13","09575118","CRS3035RES1000mN2942000E4366000",4366500,2942500
3969,"2024-12-13","05374016","CRS3035RES1000mN3119000E4134000",4134500,3119500
3970,"2024-12-13","05358012","CRS3035RES1000mN3066000E4077000",4077500,3066500
3971,"2024-12-13","01058058","CRS3035RES1000mN3477000E4319000",4319500,3477500
3972,"2024-12-13","09374162","CRS3035RES1000mN2948000E4489000",4489500,2948500
3973,"2024-12-13","08226105","CRS3035RES1000mN2926000E4220000",4220500,2926500
3974,"2024-12-13","02000000","CRS3035RES1000mN3391000E4332000",4332500,3391500
3975,"2024-12-13","15089055","CRS3035RES1000mN3200000E4442000",4442500,3200500
3976,"2024-12-13","10041514","CRS3035RES1000mN2898000E4108000",4108500,2898500
3977,"2024-12-13","13074010","CRS3035RES1000mN3432000E4399000",4399500,3432500
3978,"2024-12-13","03353026","CRS3035RES1000mN3372000E4307000",4307500,3372500
3979,"2024-12-13","06534008","CRS3035RES1000mN3072000E4237000",4237500,3072500
3980,"2024-12-13","02000000","CRS3035RES1000mN3386000E4322000",4322500,3386500
3981,"2024-12-13","09188139","CRS3035RES1000mN2767000E4417000",4417500,2767500
3982,"2024-12-13","11000000","CRS3035RES1000mN3271000E4562000",4562500,3271500
3983,"2024-12-13","01060008","CRS3035RES1000mN3418000E4340000",4340500,3418500
3984,"2024-12-13","14625230","CRS3035RES1000mN3125000E4642000",4642500,3125500
3985,"2024-12-13","09161000","CRS3035RES1000mN2852000E4427000",4427500,2852500
3986,"2024-12-13","03101000","CRS3035RES1000mN3242000E4355000",4355500,3242500
3987,"2024-12-13","07334001","CRS3035RES1000mN2899000E4195000",4195500,2899500
3988,"2024-12-13","03358019","CRS3035RES1000mN3333000E4307000",4307500,3333500
3989,"2024-12-13","09271141","CRS3035RES1000mN2847000E4543000",4543500,2847500
3990,"2024-12-13","08417002","CRS3035RES1000mN2796000E4237000",4237500,2796500
3991,"2024-12-13","11000000","CRS3035RES1000mN3261000E4547000",4547500,3261500
3992,"2024-12-13","12064448","CRS3035RES1000mN3278000E4618000",4618500,3278500
3993,"2024-12-13","12067544","CRS3035RES1000mN3266000E4576000",4576500,3266500
3994,"2024-12-13","06531010","CRS3035RES1000mN3045000E4252000",4252500,3045500
3995,"2024-12-13","09672145","CRS3035RES1000mN3022000E4311000",4311500,3022500
3996,"2024-12-13","16053000","CRS3035RES1000mN3088000E4432000",4432500,3088500
3997,"2024-12-13","02000000","CRS3035RES1000mN3390000E4313000",4313500,3390500
3998,"2024-12-13","16051000","CRS3035RES1000mN3098000E4392000",4392500,3098500
3999,"2024-12-13","16063097","CRS3035RES1000mN3095000E4331000",4331500,3095500
4000,"2024-12-13","06634009","CRS3035RES1000mN3101000E4280000",4280500,3101500
4001,"2024-12-13","03352062","CRS3035RES1000mN3389000E4227000",4227500,3389500
4002,"2024-12-13","08337126","CRS3035RES1000mN2723000E4188000",4188500,2723500
4003,"2024-12-13","07137504","CRS3035RES1000mN3022000E4139000",4139500,3022500
4004,"2024-12-13","03241015","CRS3035RES1000mN3253000E4294000",4294500,3253500
4005,"2024-12-13","09172111","CRS3035RES1000mN2749000E4542000",4542500,2749500
4006,"2024-12-13","04011000","CRS3035RES1000mN3330000E4243000",4243500,3330500
4007,"2024-12-13","09675116","CRS3035RES1000mN2959000E4346000",4346500,2959500
4008,"2024-12-13","05770032","CRS3035RES1000mN3238000E4246000",4246500,3238500
4009,"2024-12-13","03451007","CRS3035RES1000mN3352000E4184000",4184500,3352500
4010,"2024-12-13","06439008","CRS3035RES1000mN3016000E4196000",4196500,3016500
4011,"2024-12-13","06437001","CRS3035RES1000mN2959000E4250000",4250500,2959500
4012,"2024-12-13","08127103","CRS3035RES1000mN2885000E4319000",4319500,2885500
4013,"2024-12-13","08226065","CRS3035RES1000mN2907000E4226000",4226500,2907500
4014,"2024-12-13","14729080","CRS3035RES1000mN3115000E4516000",4516500,3115500
4015,"2024-12-13","15082340","CRS3035RES1000mN3168000E4477000",4477500,3168500
4016,"2024-12-13","04011000","CRS3035RES1000mN3329000E4251000",4251500,3329500
4017,"2024-12-13","12060012","CRS3035RES1000mN3323000E4576000",4576500,3323500
4018,"2024-12-13","03454010","CRS3035RES1000mN3256000E4137000",4137500,3256500
4019,"2024-12-13","09273147","CRS3035RES1000mN2838000E4451000",4451500,2838500
4020,"2024-12-13","09663000","CRS3035RES1000mN2964000E4314000",4314500,2964500
4021,"2024-12-13","05382044","CRS3035RES1000mN3084000E4110000",4110500,3084500
4022,"2024-12-13","01054126","CRS3035RES1000mN3515000E4251000",4251500,3515500
4023,"2024-12-13","14713000","CRS3035RES1000mN3136000E4484000",4484500,3136500
4024,"2024-12-13","12069306","CRS3035RES1000mN3254000E4500000",4500500,3254500
4025,"2024-12-13","08119093","CRS3035RES1000mN2854000E4271000",4271500,2854500
4026,"2024-12-13","12064336","CRS3035RES1000mN3274000E4571000",4571500,3274500
4027,"2024-12-13","08118048","CRS3035RES1000mN2866000E4262000",4262500,2866500
4028,"2024-12-13","14612000","CRS3035RES1000mN3112000E4578000",4578500,3112500
4029,"2024-12-13","07334001","CRS3035RES1000mN2899000E4195000",4195500,2899500
4030,"2024-12-13","03252003","CRS3035RES1000mN3208000E4270000",4270500,3208500
4031,"2024-12-13","07339030","CRS3035RES1000mN2986000E4179000",4179500,2986500
4032,"2024-12-13","15089195","CRS3035RES1000mN3175000E4443000",4443500,3175500
4033,"2024-12-13","07315000","CRS3035RES1000mN2987000E4198000",4198500,2987500
4034,"2024-12-13","05566096","CRS3035RES1000mN3235000E4137000",4137500,3235500
4035,"2024-12-13","09676116","CRS3035RES1000mN2955000E4269000",4269500,2955500
4036,"2024-12-13","12060269","CRS3035RES1000mN3303000E4557000",4557500,3303500
4037,"2024-12-13","08125081","CRS3035RES1000mN2883000E4244000",4244500,2883500
4038,"2024-12-13","05119000","CRS3035RES1000mN3159000E4101000",4101500,3159500
4039,"2024-12-13","08111000","CRS3035RES1000mN2856000E4264000",4264500,2856500
4040,"2024-12-13","09571193","CRS3035RES1000mN2917000E4330000",4330500,2917500
4041,"2024-12-13","08235006","CRS3035RES1000mN2828000E4217000",4217500,2828500
4042,"2024-12-13","02000000","CRS3035RES1000mN3389000E4314000",4314500,3389500
4043,"2024-12-13","08216033","CRS3035RES1000mN2863000E4194000",4194500,2863500
4044,"2024-12-13","05915000","CRS3035RES1000mN3171000E4167000",4167500,3171500
4045,"2024-12-13","13076133","CRS3035RES1000mN3383000E4424000",4424500,3383500
4046,"2024-12-13","09189140","CRS3035RES1000mN2743000E4519000",4519500,2743500
4047,"2024-12-13","12064380","CRS3035RES1000mN3278000E4580000",4580500,3278500
4048,"2024-12-13","05112000","CRS3035RES1000mN3164000E4093000",4093500,3164500
4049,"2024-12-13","06412000","CRS3035RES1000mN2999000E4227000",4227500,2999500
4050,"2024-12-13","11000000","CRS3035RES1000mN3267000E4564000",4564500,3267500
4051,"2024-12-13","14612000","CRS3035RES1000mN3110000E4579000",4579500,3110500
4052,"2024-12-13","09675147","CRS3035RES1000mN2950000E4331000",4331500,2950500
4053,"2024-12-13","07140064","CRS3035RES1000mN2997000E4137000",4137500,2997500
4054,"2024-12-13","01054088","CRS3035RES1000mN3519000E4244000",4244500,3519500
4055,"2024-12-13","05915000","CRS3035RES1000mN3177000E4174000",4174500,3177500
4056,"2024-12-13","13073046","CRS3035RES1000mN3475000E4520000",4520500,3475500
4057,"2024-12-13","09679161","CRS3035RES1000mN2968000E4311000",4311500,2968500
4058,"2024-12-13","08336084","CRS3035RES1000mN2732000E4153000",4153500,2732500
4059,"2024-12-13","03252003","CRS3035RES1000mN3208000E4270000",4270500,3208500
4060,"2024-12-13","02000000","CRS3035RES1000mN3383000E4326000",4326500,3383500
4061,"2024-12-13","08315095","CRS3035RES1000mN2769000E4174000",4174500,2769500
4062,"2024-12-13","07111000","CRS3035RES1000mN3028000E4150000",4150500,3028500
4063,"2024-12-13","15091010","CRS3035RES1000mN3184000E4531000",4531500,3184500
4064,"2024-12-13","11000000","CRS3035RES1000mN3265000E4547000",4547500,3265500
4065,"2024-12-13","11000000","CRS3035RES1000mN3266000E4547000",4547500,3266500
4066,"2024-12-13","07137105","CRS3035RES1000mN3029000E4112000",4112500,3029500
4067,"2024-12-13","14612000","CRS3035RES1000mN3114000E4580000",4580500,3114500
4068,"2024-12-13","02000000","CRS3035RES1000mN3385000E4328000",4328500,3385500
4069,"2024-12-13","07211000","CRS3035RES1000mN2963000E4081000",4081500,2963500
4070,"2024-12-13","01059113","CRS3035RES1000mN3525000E4292000",4292500,3525500
4071,"2024-12-13","13075144","CRS3035RES1000mN3444000E4567000",4567500,3444500
4072,"2024-12-13","09677132","CRS3035RES1000mN2990000E4305000",4305500,2990500
4073,"2024-12-13","14625120","CRS3035RES1000mN3158000E4614000",4614500,3158500
4074,"2024-12-13","09678168","CRS3035RES1000mN2998000E4333000",4333500,2998500
4075,"2024-12-13","16063004","CRS3035RES1000mN3076000E4343000",4343500,3076500
4076,"2024-12-13","02000000","CRS3035RES1000mN3388000E4314000",4314500,3388500
4077,"2024-12-13","09675147","CRS3035RES1000mN2949000E4331000",4331500,2949500
4078,"2024-12-13","12071304","CRS3035RES1000mN3204000E4624000",4624500,3204500
4079,"2024-12-13","08226096","CRS3035RES1000mN2936000E4223000",4223500,2936500
4080,"2024-12-13","05334016","CRS3035RES1000mN3091000E4047000",4047500,3091500
4081,"2024-12-13","15089055","CRS3035RES1000mN3199000E4442000",4442500,3199500
4082,"2024-12-13","11000000","CRS3035RES1000mN3267000E4554000",4554500,3267500
4083,"2024-12-13","06534016","CRS3035RES1000mN3081000E4255000",4255500,3081500
4084,"2024-12-13","08226040","CRS3035RES1000mN2944000E4223000",4223500,2944500
4085,"2024-12-13","16063097","CRS3035RES1000mN3095000E4331000",4331500,3095500
4086,"2024-12-13","08336091","CRS3035RES1000mN2722000E4142000",4142500,2722500
4087,"2024-12-13","06534016","CRS3035RES1000mN3082000E4258000",4258500,3082500
4088,"2024-12-13","02000000","CRS3035RES1000mN3383000E4318000",4318500,3383500
4089,"2024-12-13","15081240","CRS3035RES1000mN3279000E4411000",4411500,3279500
4090,"2024-12-13","09187120","CRS3035RES1000mN2738000E4478000",4478500,2738500
4091,"2024-12-13","07314000","CRS3035RES1000mN2931000E4207000",4207500,2931500
4092,"2024-12-13","07137096","CRS3035RES1000mN3033000E4137000",4137500,3033500
4093,"2024-12-13","08117012","CRS3035RES1000mN2836000E4292000",4292500,2836500
